Path,CarProfile,Velocity,Translation,Rotation,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,Head_X_Acceleration_max_index,Head_Y_Acceleration_max_index,Head_Z_Acceleration_max_index,Max_Z_Acceleration,Min_Z_Acceleration,Max_Z_Acceleration_Index,Min_Z_Acceleration_Index
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-200_rot=0_pos=initial.txt,SUV,100,-200,0,58.787,9.378,18.606,61,70,56,58.787,-5.192,56,228
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-200_rot=120_pos=initial.txt,SUV,100,-200,120,84.612,164.477,77.704,93,93,94,84.612,-8.609,94,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-200_rot=150_pos=initial.txt,SUV,100,-200,150,36.922,15.699,13.062,122,132,65,36.922,-8.562,65,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-200_rot=180_pos=initial.txt,SUV,100,-200,180,95.779,19.032,73.832,248,229,55,95.779,-27.783,55,241
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-200_rot=210_pos=initial.txt,SUV,100,-200,210,40.058,106.621,23.483,92,93,41,40.058,-9.758,41,155
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-200_rot=240_pos=initial.txt,SUV,100,-200,240,57.761,132.532,19.81,82,253,36,57.761,-35.666,36,81
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-200_rot=270_pos=initial.txt,SUV,100,-200,270,90.464,179.295,7.92,77,135,77,82.099,-90.464,37,77
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-200_rot=300_pos=initial.txt,SUV,100,-200,300,56.05,111.832,31.893,83,96,36,56.05,-25.06,36,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-200_rot=30_pos=initial.txt,SUV,100,-200,30,44.685,30.584,29.952,117,119,64,44.685,-10.884,64,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-200_rot=330_pos=initial.txt,SUV,100,-200,330,42.138,94.84,25.572,93,95,49,42.138,-13.924,49,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-200_rot=60_pos=initial.txt,SUV,100,-200,60,93.134,162.543,50.185,93,93,93,93.134,-10.398,93,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-200_rot=90_pos=initial.txt,SUV,100,-200,90,120.035,233.041,17.796,88,89,88,120.035,-26.642,88,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=0_pos=initial.txt,SUV,100,-400,0,56.098,6.562,19.435,62,71,56,56.098,-12.229,56,30
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=120_pos=initial.txt,SUV,100,-400,120,82.548,154.197,100.457,95,95,94,82.548,-15.971,94,122
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=150_pos=initial.txt,SUV,100,-400,150,31.723,32.501,22.86,254,130,68,31.723,-5.526,68,173
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=180_pos=initial.txt,SUV,100,-400,180,56.946,8.709,17.276,94,74,57,56.946,-2.169,57,11
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=210_pos=initial.txt,SUV,100,-400,210,39.163,105.255,15.41,92,95,44,39.163,-26.763,44,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=240_pos=initial.txt,SUV,100,-400,240,58.906,111.096,16.607,84,95,42,58.906,-22.931,42,87
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=270_pos=initial.txt,SUV,100,-400,270,77.092,190.628,26.384,49,49,49,73.233,-77.092,40,49
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=300_pos=initial.txt,SUV,100,-400,300,45.571,160.343,75.302,95,96,39,45.571,-21.781,39,91
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=30_pos=initial.txt,SUV,100,-400,30,44.732,36.433,28.51,117,119,66,44.732,-16.529,66,34
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=330_pos=initial.txt,SUV,100,-400,330,37.959,79.691,28.428,94,95,29,37.959,-8.568,29,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=60_pos=initial.txt,SUV,100,-400,60,82.539,187.512,44.943,95,95,95,82.539,-10.16,95,30
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=90_pos=initial.txt,SUV,100,-400,90,126.368,205.782,21.506,91,103,90,126.368,-18.492,90,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=0_pos=initial.txt,SUV,100,0,0,62.116,23.224,33.878,86,83,53,62.116,-9.24,53,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=120_pos=initial.txt,SUV,100,0,120,92.429,163.154,46.218,93,92,92,92.429,-11.301,92,27
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=150_pos=initial.txt,SUV,100,0,150,42.135,12.751,12.66,53,94,64,42.135,-8.893,64,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=180_pos=initial.txt,SUV,100,0,180,63.479,26.514,47.341,84,82,56,63.479,-3.928,56,10
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=210_pos=initial.txt,SUV,100,0,210,41.99,105.894,17.822,92,93,40,41.99,-10.153,40,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=240_pos=initial.txt,SUV,100,0,240,52.991,116.945,13.869,80,29,35,52.991,-17.277,35,21
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=270_pos=initial.txt,SUV,100,0,270,78.756,254.121,17.616,46,46,37,78.756,-61.952,37,79
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=300_pos=initial.txt,SUV,100,0,300,53.526,128.628,22.782,82,117,37,53.526,-43.404,37,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=30_pos=initial.txt,SUV,100,0,30,41.559,15.499,14.913,54,126,66,41.559,-10.944,66,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=330_pos=initial.txt,SUV,100,0,330,43.828,127.648,21.267,91,92,40,43.828,-16.855,40,91
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=60_pos=initial.txt,SUV,100,0,60,93.668,162.388,62.705,93,92,92,93.668,-15.462,92,27
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=90_pos=initial.txt,SUV,100,0,90,118.123,232.195,11.885,88,88,89,118.123,-29.97,89,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=0_pos=initial.txt,SUV,100,200,0,55.983,20.453,62.882,290,274,53,55.983,-9.941,53,298
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=120_pos=initial.txt,SUV,100,200,120,102.375,180.152,55.824,94,93,93,102.375,-10.648,93,236
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=180_pos=initial.txt,SUV,100,200,180,64.987,16.002,38.0,82,84,53,64.987,-5.283,53,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=210_pos=initial.txt,SUV,100,200,210,40.215,103.491,23.924,93,94,28,40.215,-6.762,28,132
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=240_pos=initial.txt,SUV,100,200,240,49.438,101.795,27.508,82,95,36,49.438,-31.653,36,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=270_pos=initial.txt,SUV,100,200,270,77.993,146.827,8.691,78,103,38,77.993,-62.543,38,78
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=300_pos=initial.txt,SUV,100,200,300,62.429,127.103,21.875,81,94,40,62.429,-29.01,40,82
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=30_pos=initial.txt,SUV,100,200,30,31.895,24.767,23.495,121,124,67,31.895,-8.487,67,31
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=330_pos=initial.txt,SUV,100,200,330,36.806,107.973,19.739,92,94,57,36.806,-22.471,57,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=60_pos=initial.txt,SUV,100,200,60,93.501,171.622,97.312,93,93,93,93.501,-21.123,93,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=90_pos=initial.txt,SUV,100,200,90,111.771,218.226,8.385,90,168,90,111.771,-21.55,90,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=0_pos=initial.txt,SUV,100,400,0,59.001,12.091,18.588,94,74,57,59.001,-4.497,57,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=120_pos=initial.txt,SUV,100,400,120,74.649,143.59,22.527,99,99,100,74.649,-7.299,100,232
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=150_pos=initial.txt,SUV,100,400,150,48.03,22.298,26.767,118,120,68,48.03,-6.962,68,36
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=180_pos=initial.txt,SUV,100,400,180,90.729,33.308,90.952,83,83,56,90.729,-7.472,56,31
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=210_pos=initial.txt,SUV,100,400,210,37.155,62.716,31.224,98,101,55,37.155,-13.381,55,258
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=240_pos=initial.txt,SUV,100,400,240,45.362,114.673,69.517,91,99,84,45.362,-24.857,84,91
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=270_pos=initial.txt,SUV,100,400,270,66.97,172.271,127.467,51,95,45,66.97,-52.437,45,51
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=300_pos=initial.txt,SUV,100,400,300,76.697,120.755,39.699,97,98,100,53.311,-76.697,44,100
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=30_pos=initial.txt,SUV,100,400,30,61.418,38.039,45.942,141,141,141,61.418,-33.935,141,147
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=330_pos=initial.txt,SUV,100,400,330,38.383,108.526,12.564,94,103,51,38.383,-21.986,51,141
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=60_pos=initial.txt,SUV,100,400,60,105.67,128.137,110.398,95,95,95,105.67,-9.535,95,51
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=90_pos=initial.txt,SUV,100,400,90,98.844,189.874,19.411,94,92,72,98.844,-11.198,72,294
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=0_pos=initial.txt,SUV,20,-200,0,61.045,15.63,21.672,91,91,53,61.045,-10.408,53,29
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=120_pos=initial.txt,SUV,20,-200,120,87.814,161.603,71.296,93,93,92,87.814,-47.144,92,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=150_pos=initial.txt,SUV,20,-200,150,36.125,14.455,15.208,128,126,67,36.125,-5.844,67,210
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=180_pos=initial.txt,SUV,20,-200,180,130.701,65.562,178.988,222,218,54,130.701,-62.145,54,219
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=210_pos=initial.txt,SUV,20,-200,210,38.01,110.817,25.862,93,93,41,38.01,-31.619,41,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=240_pos=initial.txt,SUV,20,-200,240,55.167,130.523,13.235,84,262,38,55.167,-31.688,38,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=270_pos=initial.txt,SUV,20,-200,270,89.043,177.906,5.084,77,219,37,89.043,-75.694,37,79
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=300_pos=initial.txt,SUV,20,-200,300,70.695,131.645,38.152,84,98,80,70.695,-33.792,80,82
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=30_pos=initial.txt,SUV,20,-200,30,47.402,38.102,28.031,116,114,120,47.402,-9.105,120,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=330_pos=initial.txt,SUV,20,-200,330,40.367,93.119,29.227,94,95,27,40.367,-13.131,27,121
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=60_pos=initial.txt,SUV,20,-200,60,84.41,201.284,66.049,93,93,93,84.41,-9.441,93,227
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=90_pos=initial.txt,SUV,20,-200,90,135.279,226.282,7.889,88,102,102,135.279,-36.322,102,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=0_pos=initial.txt,SUV,20,-400,0,89.172,26.61,40.762,84,87,41,89.172,-6.237,41,182
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=120_pos=initial.txt,SUV,20,-400,120,77.47,134.645,79.864,94,94,94,77.47,-8.189,94,30
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=150_pos=initial.txt,SUV,20,-400,150,30.371,24.473,24.414,265,125,71,30.371,-6.39,71,266
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=210_pos=initial.txt,SUV,20,-400,210,39.752,105.305,17.564,94,96,43,39.752,-17.709,43,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=240_pos=initial.txt,SUV,20,-400,240,63.706,132.966,17.59,83,96,41,63.706,-39.281,41,81
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=270_pos=initial.txt,SUV,20,-400,270,80.455,201.035,15.951,49,111,40,80.455,-46.683,40,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=300_pos=initial.txt,SUV,20,-400,300,57.441,105.496,57.768,90,98,83,57.441,-24.862,83,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=30_pos=initial.txt,SUV,20,-400,30,45.786,17.706,27.006,120,119,68,45.786,-8.483,68,33
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=330_pos=initial.txt,SUV,20,-400,330,37.121,71.336,35.233,98,279,42,37.121,-10.598,42,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=60_pos=initial.txt,SUV,20,-400,60,89.919,189.695,46.568,94,94,94,89.919,-9.719,94,52
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=90_pos=initial.txt,SUV,20,-400,90,123.888,210.956,15.267,90,105,90,123.888,-38.736,90,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=0_pos=initial.txt,SUV,20,0,0,60.115,48.324,181.165,288,286,52,60.115,-13.961,52,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=120_pos=initial.txt,SUV,20,0,120,102.227,153.515,49.333,91,92,91,102.227,-11.383,91,276
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=150_pos=initial.txt,SUV,20,0,150,41.65,16.751,24.638,117,126,62,41.65,-4.086,62,229
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=180_pos=initial.txt,SUV,20,0,180,58.635,16.925,23.386,88,88,52,58.635,-6.901,52,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=210_pos=initial.txt,SUV,20,0,210,41.434,90.494,30.517,94,96,40,41.434,-7.968,40,255
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=240_pos=initial.txt,SUV,20,0,240,56.497,129.327,22.031,83,103,39,56.497,-41.361,39,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=270_pos=initial.txt,SUV,20,0,270,190.898,201.622,9.758,77,46,46,190.898,-102.034,46,75
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=300_pos=initial.txt,SUV,20,0,300,57.224,140.689,13.638,82,92,35,57.224,-49.307,35,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=30_pos=initial.txt,SUV,20,0,30,37.723,19.92,37.29,117,116,65,37.723,-11.008,65,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=330_pos=initial.txt,SUV,20,0,330,35.559,110.709,28.175,93,94,41,35.559,-14.402,41,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=60_pos=initial.txt,SUV,20,0,60,87.842,167.521,67.028,93,92,92,87.842,-8.41,92,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=90_pos=initial.txt,SUV,20,0,90,123.736,243.715,8.355,87,91,85,123.736,-27.108,85,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=0_pos=initial.txt,SUV,20,200,0,66.36,40.563,42.52,85,86,53,66.36,-9.214,53,29
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=120_pos=initial.txt,SUV,20,200,120,97.057,192.732,58.223,93,93,92,97.057,-10.057,92,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=150_pos=initial.txt,SUV,20,200,150,45.258,14.756,13.044,55,127,64,45.258,-10.79,64,34
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=180_pos=initial.txt,SUV,20,200,180,56.969,18.344,23.137,86,88,57,56.969,-11.459,57,29
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=210_pos=initial.txt,SUV,20,200,210,42.313,84.092,20.298,95,97,28,42.313,-6.065,28,168
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=240_pos=initial.txt,SUV,20,200,240,47.326,114.75,33.653,84,98,37,47.326,-29.868,37,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=270_pos=initial.txt,SUV,20,200,270,88.374,178.042,7.825,78,82,38,88.374,-72.061,38,80
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=300_pos=initial.txt,SUV,20,200,300,58.252,134.051,18.607,82,255,39,58.252,-45.974,39,100
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=30_pos=initial.txt,SUV,20,200,30,32.815,17.97,22.695,121,123,62,32.815,-4.569,62,33
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=330_pos=initial.txt,SUV,20,200,330,38.248,110.099,23.976,93,95,42,38.248,-18.711,42,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=60_pos=initial.txt,SUV,20,200,60,75.056,161.318,72.598,93,93,91,75.056,-23.44,91,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=90_pos=initial.txt,SUV,20,200,90,113.588,246.705,17.969,89,89,90,113.588,-18.484,90,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=0_pos=initial.txt,SUV,20,400,0,58.3,10.656,18.843,94,76,56,58.3,-6.182,56,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=120_pos=initial.txt,SUV,20,400,120,83.139,129.364,24.075,99,97,98,83.139,-7.223,98,240
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=150_pos=initial.txt,SUV,20,400,150,47.143,20.427,23.335,120,122,69,47.143,-10.859,69,35
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=180_pos=initial.txt,SUV,20,400,180,72.343,22.27,57.072,85,85,56,72.343,-7.92,56,26
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=210_pos=initial.txt,SUV,20,400,210,39.376,71.217,30.417,98,295,58,39.376,-14.695,58,278
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=240_pos=initial.txt,SUV,20,400,240,63.364,115.058,61.47,92,100,87,63.364,-19.084,87,91
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=270_pos=initial.txt,SUV,20,400,270,68.296,171.022,80.317,51,95,37,68.296,-28.958,37,52
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=300_pos=initial.txt,SUV,20,400,300,83.006,122.298,20.83,85,99,53,83.006,-48.383,53,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=30_pos=initial.txt,SUV,20,400,30,82.54,77.95,62.228,139,135,139,82.54,-9.668,139,152
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=330_pos=initial.txt,SUV,20,400,330,33.828,103.459,13.574,95,105,45,33.828,-15.476,45,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=60_pos=initial.txt,SUV,20,400,60,81.387,143.726,91.08,96,96,95,81.387,-6.787,95,31
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=90_pos=initial.txt,SUV,20,400,90,123.901,192.072,14.944,94,92,91,123.901,-25.629,91,52
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=0_pos=initial.txt,SUV,40,-200,0,67.743,23.778,45.677,85,265,53,67.743,-5.914,53,268
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=120_pos=initial.txt,SUV,40,-200,120,91.069,155.837,71.022,93,93,92,91.069,-7.543,92,264
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=150_pos=initial.txt,SUV,40,-200,150,36.192,20.231,32.045,123,122,66,36.192,-5.966,66,262
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=180_pos=initial.txt,SUV,40,-200,180,59.132,30.185,54.243,85,276,56,59.132,-13.081,56,285
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=210_pos=initial.txt,SUV,40,-200,210,39.507,111.815,26.046,93,94,41,39.507,-19.253,41,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=240_pos=initial.txt,SUV,40,-200,240,54.275,144.68,10.734,83,32,39,54.275,-34.67,39,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=270_pos=initial.txt,SUV,40,-200,270,85.499,176.54,6.023,77,179,37,85.499,-74.166,37,77
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=300_pos=initial.txt,SUV,40,-200,300,47.57,116.771,23.072,84,102,35,47.57,-22.815,35,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=30_pos=initial.txt,SUV,40,-200,30,41.097,37.605,35.253,116,114,116,41.097,-9.674,116,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=330_pos=initial.txt,SUV,40,-200,330,43.621,96.981,26.447,92,94,27,43.621,-7.867,27,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=60_pos=initial.txt,SUV,40,-200,60,83.577,198.305,67.599,93,93,94,83.577,-10.839,94,250
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=90_pos=initial.txt,SUV,40,-200,90,122.228,221.715,9.749,89,102,88,122.228,-26.549,88,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=0_pos=initial.txt,SUV,40,-400,0,59.703,7.25,17.644,64,76,58,59.703,-11.91,58,30
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=120_pos=initial.txt,SUV,40,-400,120,85.667,130.762,82.566,94,94,93,85.667,-6.785,93,31
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=150_pos=initial.txt,SUV,40,-400,150,38.41,27.382,24.158,267,128,66,38.41,-10.766,66,34
